sample_id,interp_age,interp_age_uncert_pos,interp_age_uncert_neg,age_model_type,ann_lam_check,dep_rate_check
457485,139044.007,1104.31685648799,1104.31685648799,mixed (see notes),not applicable,not applicable
457486,139157.742,1109.35076186789,1109.35076186789,mixed (see notes),not applicable,not applicable
457487,139250.056,1093.67465349788,1093.67465349788,mixed (see notes),not applicable,not applicable
457488,139336.367,1073.68585841789,1073.68585841789,mixed (see notes),not applicable,not applicable
457489,139417.819,1051.81730381117,1051.81730381117,mixed (see notes),not applicable,not applicable
457490,139496.131,1027.30063854646,1027.30063854646,mixed (see notes),not applicable,not applicable
457491,139573.683,1003.45595912621,1003.45595912621,mixed (see notes),not applicable,not applicable
457492,139650.757,981.512383193591,981.512383193591,mixed (see notes),not applicable,not applicable
457493,139725.889,962.79489026309,962.79489026309,mixed (see notes),not applicable,not applicable
457494,139800.772,946.072287321026,946.072287321026,mixed (see notes),not applicable,not applicable
457495,139876.144,933.410016721117,933.410016721117,mixed (see notes),not applicable,not applicable
457496,139952.018,925.94357614825,925.94357614825,mixed (see notes),not applicable,not applicable
457497,140009.043,922.261409097612,922.261409097612,mixed (see notes),not applicable,not applicable
457498,13356.1657570001,,,other (see notes),not applicable,not applicable
457499,13341.838052774,,,other (see notes),not applicable,not applicable
457500,13327.5103485478,,,other (see notes),not applicable,not applicable
457501,13313.1826443217,,,other (see notes),not applicable,not applicable
457502,13298.8549400956,,,other (see notes),not applicable,not applicable
457503,13284.5272358694,,,other (see notes),not applicable,not applicable
457504,13138.3353527221,,,other (see notes),not applicable,not applicable
457505,13099.1565278238,,,other (see notes),not applicable,not applicable
457506,13059.9777029255,,,other (see notes),not applicable,not applicable
457507,13020.7988780271,,,other (see notes),not applicable,not applicable
457508,12981.6200531288,,,other (see notes),not applicable,not applicable
457509,12942.4412282304,,,other (see notes),not applicable,not applicable
457510,12850.0,,,other (see notes),not applicable,not applicable
457511,12807.0,,,other (see notes),not applicable,not applicable
457512,12765.0,,,other (see notes),not applicable,not applicable
457513,12724.0,,,other (see notes),not applicable,not applicable
457514,12682.0,,,other (see notes),not applicable,not applicable
457515,12640.0,,,other (see notes),not applicable,not applicable
457516,12598.0,,,other (see notes),not applicable,not applicable
457517,12556.0,,,other (see notes),not applicable,not applicable
457518,12513.0,,,other (see notes),not applicable,not applicable
457519,12472.0,,,other (see notes),not applicable,not applicable
457520,12431.0,,,other (see notes),not applicable,not applicable
457521,12389.0,,,other (see notes),not applicable,not applicable
457522,12347.0,,,other (see notes),not applicable,not applicable
457523,12304.0,,,other (see notes),not applicable,not applicable
457524,12242.0,,,other (see notes),not applicable,not applicable
457525,12186.0,,,other (see notes),not applicable,not applicable
457526,12127.0,,,other (see notes),not applicable,not applicable
457527,12069.0,,,other (see notes),not applicable,not applicable
457528,12011.0,,,other (see notes),not applicable,not applicable
457529,11953.0,,,other (see notes),not applicable,not applicable
457530,11895.0,,,other (see notes),not applicable,not applicable
457531,11837.0,,,other (see notes),not applicable,not applicable
457532,11778.0,,,other (see notes),not applicable,not applicable
457533,11720.0,,,other (see notes),not applicable,not applicable
457534,11662.0,,,other (see notes),not applicable,not applicable
457535,11604.0,,,other (see notes),not applicable,not applicable
457536,11545.0,,,other (see notes),not applicable,not applicable
457537,11487.0,,,other (see notes),not applicable,not applicable
457538,11429.0,,,other (see notes),not applicable,not applicable
457539,11372.0,,,other (see notes),not applicable,not applicable
457540,11315.0,,,other (see notes),not applicable,not applicable
457541,11258.0,,,other (see notes),not applicable,not applicable
457542,11209.0,,,other (see notes),not applicable,not applicable
457543,11162.0,,,other (see notes),not applicable,not applicable
457544,11116.0,,,other (see notes),not applicable,not applicable
457545,11068.0,,,other (see notes),not applicable,not applicable
457546,11020.0,,,other (see notes),not applicable,not applicable
457547,10973.0,,,other (see notes),not applicable,not applicable
457548,10928.0,,,other (see notes),not applicable,not applicable
457549,10880.0,,,other (see notes),not applicable,not applicable
457550,10833.0,,,other (see notes),not applicable,not applicable
457551,10786.0,,,other (see notes),not applicable,not applicable
457552,10739.0,,,other (see notes),not applicable,not applicable
457553,10692.0,,,other (see notes),not applicable,not applicable
457554,10644.0,,,other (see notes),not applicable,not applicable
457555,10597.0,,,other (see notes),not applicable,not applicable
457556,10550.0,,,other (see notes),not applicable,not applicable
457557,10502.0,,,other (see notes),not applicable,not applicable
457558,10455.0,,,other (see notes),not applicable,not applicable
457559,10408.0,,,other (see notes),not applicable,not applicable
457560,10361.0,,,other (see notes),not applicable,not applicable
457561,10315.0,,,other (see notes),not applicable,not applicable
457562,10238.0,,,other (see notes),not applicable,not applicable
457563,10163.0,,,other (see notes),not applicable,not applicable
457564,26301.0,,,other (see notes),not applicable,not applicable
457565,26251.0,,,other (see notes),not applicable,not applicable
457566,26201.0,,,other (see notes),not applicable,not applicable
457567,26151.0,,,other (see notes),not applicable,not applicable
457568,26101.0,,,other (see notes),not applicable,not applicable
457569,26051.0,,,other (see notes),not applicable,not applicable
457570,26001.0,,,other (see notes),not applicable,not applicable
457571,25951.0,,,other (see notes),not applicable,not applicable
457572,25901.0,,,other (see notes),not applicable,not applicable
457573,25851.0,,,other (see notes),not applicable,not applicable
457574,25801.0,,,other (see notes),not applicable,not applicable
457575,25751.0,,,other (see notes),not applicable,not applicable
457576,25701.0,,,other (see notes),not applicable,not applicable
507791,11939.0,590.0249999999996,598.0,Bayesian Bchron,not applicable,not applicable
507792,12020.0,544.0,645.0,Bayesian Bchron,not applicable,not applicable
507793,12102.0,499.0249999999996,680.0249999999996,Bayesian Bchron,not applicable,not applicable
507794,12184.0,454.0249999999996,714.0249999999996,Bayesian Bchron,not applicable,not applicable
507795,12266.0,407.0249999999996,757.0500000000011,Bayesian Bchron,not applicable,not applicable
507796,12348.0,360.0249999999996,798.0,Bayesian Bchron,not applicable,not applicable
507797,12430.0,313.0249999999996,820.0249999999996,Bayesian Bchron,not applicable,not applicable
507798,12511.0,269.0249999999996,841.0,Bayesian Bchron,not applicable,not applicable
507799,12593.0,220.0499999999993,830.0999999999985,Bayesian Bchron,not applicable,not applicable
507800,12675.0,177.0,810.0249999999996,Bayesian Bchron,not applicable,not applicable
507801,12757.0,132.0,737.1750000000011,Bayesian Bchron,not applicable,not applicable
507802,12838.0,89.02499999999964,608.0249999999996,Bayesian Bchron,not applicable,not applicable
507803,12919.0,60.0,269.0500000000011,Bayesian Bchron,not applicable,not applicable
507804,12976.0,106.0249999999996,64.0,Bayesian Bchron,not applicable,not applicable
507805,12999.0,202.0,65.0,Bayesian Bchron,not applicable,not applicable
507806,13022.0,258.0249999999996,72.0,Bayesian Bchron,not applicable,not applicable
507807,13045.0,282.0,85.0,Bayesian Bchron,not applicable,not applicable
507808,13069.0,294.0499999999993,99.0,Bayesian Bchron,not applicable,not applicable
507809,13091.0,312.0249999999996,112.0,Bayesian Bchron,not applicable,not applicable
507810,13114.0,319.0,126.0,Bayesian Bchron,not applicable,not applicable
507811,13137.0,325.0,141.0,Bayesian Bchron,not applicable,not applicable
507812,13160.0,325.0249999999996,156.0,Bayesian Bchron,not applicable,not applicable
507813,13183.0,331.0499999999993,172.0,Bayesian Bchron,not applicable,not applicable
507814,13205.0,325.0249999999996,186.0,Bayesian Bchron,not applicable,not applicable
507815,13229.0,321.0,202.0249999999996,Bayesian Bchron,not applicable,not applicable
507816,13251.0,316.0,218.0,Bayesian Bchron,not applicable,not applicable
507817,13273.0,309.0249999999996,232.0,Bayesian Bchron,not applicable,not applicable
507818,13296.0,305.0,246.0249999999996,Bayesian Bchron,not applicable,not applicable
507819,13317.0,297.0499999999993,259.0,Bayesian Bchron,not applicable,not applicable
507820,13340.0,293.0,273.0249999999996,Bayesian Bchron,not applicable,not applicable
507821,13362.0,290.0,288.0250000000015,Bayesian Bchron,not applicable,not applicable
507822,13385.0,283.0249999999996,303.0249999999996,Bayesian Bchron,not applicable,not applicable
507823,13407.0,277.0,317.0249999999996,Bayesian Bchron,not applicable,not applicable
507824,13429.0,273.0249999999996,332.0499999999993,Bayesian Bchron,not applicable,not applicable
507825,13451.0,270.0249999999996,345.0249999999996,Bayesian Bchron,not applicable,not applicable
507826,13473.0,267.0,359.0500000000011,Bayesian Bchron,not applicable,not applicable
507827,13495.0,269.0,374.0249999999996,Bayesian Bchron,not applicable,not applicable
507828,13518.5,270.5249999999996,385.5250000000015,Bayesian Bchron,not applicable,not applicable
507829,13542.0,273.0,398.0249999999996,Bayesian Bchron,not applicable,not applicable
507830,13567.0,275.0,409.0250000000015,Bayesian Bchron,not applicable,not applicable
507831,13591.0,280.0,416.0,Bayesian Bchron,not applicable,not applicable
507832,13617.0,281.0,426.0249999999996,Bayesian Bchron,not applicable,not applicable
507833,13648.0,280.0249999999996,438.0249999999996,Bayesian Bchron,not applicable,not applicable
507834,13674.0,273.0,428.0250000000015,Bayesian Bchron,not applicable,not applicable
507835,13686.0,264.0249999999996,418.0,Bayesian Bchron,not applicable,not applicable
507836,13696.0,257.0,411.0250000000015,Bayesian Bchron,not applicable,not applicable
507837,13705.0,250.0,402.0,Bayesian Bchron,not applicable,not applicable
507838,13714.0,243.0,390.0249999999996,Bayesian Bchron,not applicable,not applicable
507839,13724.0,234.0,382.0249999999996,Bayesian Bchron,not applicable,not applicable
507840,13732.0,227.0,371.0,Bayesian Bchron,not applicable,not applicable
507841,13741.0,220.0,361.0,Bayesian Bchron,not applicable,not applicable
507842,13749.0,213.0,352.0,Bayesian Bchron,not applicable,not applicable
507843,13757.0,207.0,342.0,Bayesian Bchron,not applicable,not applicable
507844,13765.0,200.0,331.0,Bayesian Bchron,not applicable,not applicable
507845,13772.0,194.0249999999996,319.0,Bayesian Bchron,not applicable,not applicable
507846,13780.0,188.0,308.0,Bayesian Bchron,not applicable,not applicable
507847,13788.0,181.0,300.0249999999996,Bayesian Bchron,not applicable,not applicable
507848,13795.0,176.0,292.0,Bayesian Bchron,not applicable,not applicable
507849,13802.0,170.0,285.0,Bayesian Bchron,not applicable,not applicable
507850,13809.0,165.0,273.0,Bayesian Bchron,not applicable,not applicable
507851,13816.5,159.5,261.5,Bayesian Bchron,not applicable,not applicable
507852,13824.0,153.0,254.0249999999996,Bayesian Bchron,not applicable,not applicable
507853,13832.0,147.0,242.0,Bayesian Bchron,not applicable,not applicable
507854,13839.0,141.0249999999996,237.0,Bayesian Bchron,not applicable,not applicable
507855,13846.5,135.5,229.5249999999996,Bayesian Bchron,not applicable,not applicable
507856,13854.5,129.5,222.5,Bayesian Bchron,not applicable,not applicable
507857,13872.0,113.0,227.0,Bayesian Bchron,not applicable,not applicable
507858,13880.0,107.0,219.0249999999996,Bayesian Bchron,not applicable,not applicable
507859,13888.0,100.0,211.0249999999996,Bayesian Bchron,not applicable,not applicable
507860,13896.0,94.0,205.0249999999996,Bayesian Bchron,not applicable,not applicable
507861,13904.0,88.0,196.0,Bayesian Bchron,not applicable,not applicable
507862,13912.0,82.0,182.0249999999996,Bayesian Bchron,not applicable,not applicable
507863,13920.0,77.0,169.0249999999996,Bayesian Bchron,not applicable,not applicable
507864,13929.0,70.0,149.0,Bayesian Bchron,not applicable,not applicable
507865,13937.0,65.0,123.0249999999996,Bayesian Bchron,not applicable,not applicable
507866,13945.0,61.0,92.0,Bayesian Bchron,not applicable,not applicable
507867,13953.0,59.0,63.0,Bayesian Bchron,not applicable,not applicable
507868,13959.0,83.02499999999964,58.0,Bayesian Bchron,not applicable,not applicable
507869,13966.0,91.0,56.0,Bayesian Bchron,not applicable,not applicable
507870,13972.0,98.02499999999964,54.0,Bayesian Bchron,not applicable,not applicable
507871,13978.0,103.0249999999996,52.02500000000146,Bayesian Bchron,not applicable,not applicable
507872,13984.0,104.0,51.0,Bayesian Bchron,not applicable,not applicable
507873,13991.0,103.0249999999996,51.0,Bayesian Bchron,not applicable,not applicable
507874,13997.0,104.0,50.0,Bayesian Bchron,not applicable,not applicable
507875,14003.0,102.0,50.0,Bayesian Bchron,not applicable,not applicable
507876,14010.0,99.0,51.0,Bayesian Bchron,not applicable,not applicable
507877,14016.0,98.0,52.0,Bayesian Bchron,not applicable,not applicable
507878,14022.0,97.0,53.0,Bayesian Bchron,not applicable,not applicable
507879,14029.0,93.0,55.0,Bayesian Bchron,not applicable,not applicable
507880,14035.0,91.02499999999964,57.0,Bayesian Bchron,not applicable,not applicable
507881,14041.0,91.0,58.0,Bayesian Bchron,not applicable,not applicable
507882,14047.0,89.0,60.0,Bayesian Bchron,not applicable,not applicable
507883,14054.0,87.0,63.0,Bayesian Bchron,not applicable,not applicable
507884,14060.0,85.0,64.02499999999964,Bayesian Bchron,not applicable,not applicable
507885,14066.0,85.0,65.0,Bayesian Bchron,not applicable,not applicable
507886,14073.0,83.0,67.0,Bayesian Bchron,not applicable,not applicable
507887,14079.0,83.02499999999964,67.0,Bayesian Bchron,not applicable,not applicable
507888,14085.0,84.0,65.0,Bayesian Bchron,not applicable,not applicable
507889,14092.0,85.0,65.02499999999964,Bayesian Bchron,not applicable,not applicable
507890,14098.0,87.0,61.02499999999964,Bayesian Bchron,not applicable,not applicable
507891,14104.0,88.0,56.0,Bayesian Bchron,not applicable,not applicable
507892,14110.0,91.0,48.02499999999964,Bayesian Bchron,not applicable,not applicable
507893,14117.0,93.0,38.02499999999964,Bayesian Bchron,not applicable,not applicable
507894,14123.0,98.0,25.0,Bayesian Bchron,not applicable,not applicable
507895,14133.0,113.0,24.0,Bayesian Bchron,not applicable,not applicable
507896,14143.0,123.0,24.0,Bayesian Bchron,not applicable,not applicable
507897,14153.0,130.0,25.0,Bayesian Bchron,not applicable,not applicable
507898,14163.0,132.0249999999996,25.0,Bayesian Bchron,not applicable,not applicable
507899,14173.0,131.0,26.02500000000146,Bayesian Bchron,not applicable,not applicable
507900,14183.0,130.0,29.0,Bayesian Bchron,not applicable,not applicable
507901,14192.0,129.0,31.0,Bayesian Bchron,not applicable,not applicable
507902,14202.0,125.0,32.0,Bayesian Bchron,not applicable,not applicable
507903,14212.0,120.0249999999996,37.0,Bayesian Bchron,not applicable,not applicable
507904,14222.0,116.0,39.02499999999964,Bayesian Bchron,not applicable,not applicable
507905,14232.0,111.0,44.0,Bayesian Bchron,not applicable,not applicable
507906,14242.0,107.0,49.0,Bayesian Bchron,not applicable,not applicable
507907,14252.0,102.0249999999996,53.0,Bayesian Bchron,not applicable,not applicable
507908,14262.0,97.0,59.0,Bayesian Bchron,not applicable,not applicable
507909,14272.0,90.0,64.0,Bayesian Bchron,not applicable,not applicable
507910,14282.0,86.0,69.0,Bayesian Bchron,not applicable,not applicable
507911,14292.0,82.0,73.02499999999964,Bayesian Bchron,not applicable,not applicable
507912,14302.0,78.0,78.02499999999964,Bayesian Bchron,not applicable,not applicable
507913,14312.0,75.0,82.02499999999964,Bayesian Bchron,not applicable,not applicable
507914,14321.0,74.0,82.0,Bayesian Bchron,not applicable,not applicable
507915,14331.0,72.0,84.02499999999964,Bayesian Bchron,not applicable,not applicable
507916,14341.0,69.02499999999964,87.02499999999964,Bayesian Bchron,not applicable,not applicable
507917,14351.0,68.0,82.0,Bayesian Bchron,not applicable,not applicable
507918,14361.0,69.0,78.02499999999964,Bayesian Bchron,not applicable,not applicable
507919,14371.0,69.0,62.0,Bayesian Bchron,not applicable,not applicable
507920,14381.0,70.0,51.0,Bayesian Bchron,not applicable,not applicable
507921,14397.0,122.0,47.0,Bayesian Bchron,not applicable,not applicable
507922,14413.0,162.0249999999996,46.0,Bayesian Bchron,not applicable,not applicable
507923,14430.0,176.0499999999993,49.0,Bayesian Bchron,not applicable,not applicable
507924,14446.0,186.0,52.0,Bayesian Bchron,not applicable,not applicable
507925,14462.0,194.0,57.0,Bayesian Bchron,not applicable,not applicable
507926,14478.0,192.0,64.0,Bayesian Bchron,not applicable,not applicable
507927,14495.0,189.0,72.0,Bayesian Bchron,not applicable,not applicable
507928,14511.0,183.0249999999996,79.0,Bayesian Bchron,not applicable,not applicable
507929,14527.0,179.0,86.0,Bayesian Bchron,not applicable,not applicable
507930,14543.0,176.0,94.0,Bayesian Bchron,not applicable,not applicable
507931,14560.0,169.0,104.0249999999996,Bayesian Bchron,not applicable,not applicable
507932,14576.0,164.0,112.0,Bayesian Bchron,not applicable,not applicable
507933,14592.0,156.0249999999996,120.0,Bayesian Bchron,not applicable,not applicable
507934,14608.0,151.0,126.0,Bayesian Bchron,not applicable,not applicable
507935,14625.0,144.0249999999996,134.0,Bayesian Bchron,not applicable,not applicable
507936,14641.0,139.0,139.0,Bayesian Bchron,not applicable,not applicable
507937,14657.0,134.0,144.0249999999996,Bayesian Bchron,not applicable,not applicable
507938,14673.0,128.0,148.0249999999996,Bayesian Bchron,not applicable,not applicable
507939,14690.0,123.0,152.0,Bayesian Bchron,not applicable,not applicable
507940,14706.0,121.0,154.0249999999996,Bayesian Bchron,not applicable,not applicable
507941,14722.0,121.0,149.0,Bayesian Bchron,not applicable,not applicable
507942,14738.0,120.0,141.0249999999996,Bayesian Bchron,not applicable,not applicable
507943,14755.0,121.0,124.0,Bayesian Bchron,not applicable,not applicable
507944,14771.0,124.0249999999996,94.02499999999964,Bayesian Bchron,not applicable,not applicable
507945,14787.0,130.0249999999996,69.0,Bayesian Bchron,not applicable,not applicable
507946,14832.0,169.0249999999996,85.0,Bayesian Bchron,not applicable,not applicable
507947,14877.0,189.0499999999993,105.0250000000015,Bayesian Bchron,not applicable,not applicable
507948,14922.0,192.0,127.0,Bayesian Bchron,not applicable,not applicable
507949,14967.0,180.0499999999993,153.0249999999996,Bayesian Bchron,not applicable,not applicable
507950,15012.0,157.0499999999993,182.0,Bayesian Bchron,not applicable,not applicable
507951,15049.0,140.0249999999996,205.0,Bayesian Bchron,not applicable,not applicable
507952,15067.0,137.0,209.0,Bayesian Bchron,not applicable,not applicable
507953,15086.0,133.0,215.0,Bayesian Bchron,not applicable,not applicable
507954,15104.0,127.0249999999996,220.0,Bayesian Bchron,not applicable,not applicable
507955,15123.0,121.0,224.0,Bayesian Bchron,not applicable,not applicable
507956,15142.0,115.0,230.0249999999996,Bayesian Bchron,not applicable,not applicable
507957,15160.0,109.0249999999996,235.0,Bayesian Bchron,not applicable,not applicable
507958,15179.0,102.0499999999993,242.0,Bayesian Bchron,not applicable,not applicable
507959,15197.0,96.0,248.0,Bayesian Bchron,not applicable,not applicable
507960,15216.0,91.0,256.0249999999996,Bayesian Bchron,not applicable,not applicable
507961,15234.0,86.0,261.0,Bayesian Bchron,not applicable,not applicable
507962,15253.0,79.0,262.0,Bayesian Bchron,not applicable,not applicable
507963,15271.0,74.0,256.0,Bayesian Bchron,not applicable,not applicable
507964,15290.0,72.0,254.0249999999996,Bayesian Bchron,not applicable,not applicable
507965,15308.0,74.0,238.0,Bayesian Bchron,not applicable,not applicable
507966,15327.0,77.0,210.0,Bayesian Bchron,not applicable,not applicable
507967,15345.0,81.0,161.0,Bayesian Bchron,not applicable,not applicable
507968,15364.0,91.0,83.02499999999964,Bayesian Bchron,not applicable,not applicable
507969,15381.0,120.0,79.0,Bayesian Bchron,not applicable,not applicable
507970,15398.0,148.0,77.0,Bayesian Bchron,not applicable,not applicable
507971,15415.0,172.0,75.0,Bayesian Bchron,not applicable,not applicable
507972,15432.0,181.0499999999993,75.0,Bayesian Bchron,not applicable,not applicable
507973,15449.0,188.0499999999993,76.0,Bayesian Bchron,not applicable,not applicable
507974,15466.0,189.0249999999996,78.02500000000146,Bayesian Bchron,not applicable,not applicable
507975,15483.0,185.0,83.0,Bayesian Bchron,not applicable,not applicable
507976,15500.0,179.0249999999996,89.0,Bayesian Bchron,not applicable,not applicable
507977,15517.0,174.0,95.0,Bayesian Bchron,not applicable,not applicable
507978,15534.0,167.0,102.0,Bayesian Bchron,not applicable,not applicable
507979,15551.0,160.0,111.0,Bayesian Bchron,not applicable,not applicable
507980,15568.0,152.0,118.0,Bayesian Bchron,not applicable,not applicable
507981,15586.0,143.0249999999996,126.0,Bayesian Bchron,not applicable,not applicable
507982,15603.0,136.0,134.0,Bayesian Bchron,not applicable,not applicable
507983,15620.0,128.0249999999996,138.0,Bayesian Bchron,not applicable,not applicable
507984,15637.0,121.0,143.0,Bayesian Bchron,not applicable,not applicable
507985,15654.0,114.0,148.0,Bayesian Bchron,not applicable,not applicable
507986,15671.0,109.0,153.0,Bayesian Bchron,not applicable,not applicable
507987,15688.0,105.0,155.0,Bayesian Bchron,not applicable,not applicable
507988,15705.0,102.0,156.0,Bayesian Bchron,not applicable,not applicable
507989,15722.0,99.0,149.0,Bayesian Bchron,not applicable,not applicable
507990,15739.0,96.0,131.0249999999996,Bayesian Bchron,not applicable,not applicable
507991,15756.0,98.0,87.0,Bayesian Bchron,not applicable,not applicable
507992,15773.0,103.0,45.0,Bayesian Bchron,not applicable,not applicable
507993,15796.0,194.0249999999996,44.0,Bayesian Bchron,not applicable,not applicable
507994,15819.0,273.0249999999996,47.0,Bayesian Bchron,not applicable,not applicable
507995,15841.0,316.0,52.0,Bayesian Bchron,not applicable,not applicable
507996,15864.0,335.0000000000018,61.02499999999964,Bayesian Bchron,not applicable,not applicable
507997,15887.0,348.0,71.02500000000146,Bayesian Bchron,not applicable,not applicable
507998,15910.0,349.0250000000015,84.0,Bayesian Bchron,not applicable,not applicable
507999,15932.0,346.0249999999996,95.0,Bayesian Bchron,not applicable,not applicable
508000,15955.0,342.0,109.0,Bayesian Bchron,not applicable,not applicable
508001,15978.0,334.0000000000018,122.0,Bayesian Bchron,not applicable,not applicable
508002,16001.0,326.0,135.0000000000018,Bayesian Bchron,not applicable,not applicable
508003,16023.0,317.0,148.0,Bayesian Bchron,not applicable,not applicable
508004,16046.0,307.0000000000018,162.0249999999996,Bayesian Bchron,not applicable,not applicable
508005,16069.0,296.0250000000015,176.0249999999978,Bayesian Bchron,not applicable,not applicable
508006,16092.0,287.0250000000033,191.9999999999982,Bayesian Bchron,not applicable,not applicable
508007,16114.0,276.0250000000015,204.0,Bayesian Bchron,not applicable,not applicable
508008,16137.0,264.0,218.0250000000015,Bayesian Bchron,not applicable,not applicable
508009,16160.0,250.0499999999993,230.0,Bayesian Bchron,not applicable,not applicable
508010,16183.0,240.0,244.0,Bayesian Bchron,not applicable,not applicable
508011,16205.0,227.0250000000033,256.9999999999982,Bayesian Bchron,not applicable,not applicable
508012,16228.0,214.9999999999982,270.0250000000015,Bayesian Bchron,not applicable,not applicable
508013,16251.0,203.9999999999982,282.0000000000018,Bayesian Bchron,not applicable,not applicable
508014,16274.0,190.0,296.0,Bayesian Bchron,not applicable,not applicable
508015,16296.0,176.0,306.0,Bayesian Bchron,not applicable,not applicable
508016,16319.0,164.0000000000018,318.9999999999982,Bayesian Bchron,not applicable,not applicable
508017,16342.0,152.0000000000018,329.9999999999982,Bayesian Bchron,not applicable,not applicable
508018,16365.0,141.0000000000018,339.0249999999996,Bayesian Bchron,not applicable,not applicable
508019,16387.0,130.0,346.0249999999996,Bayesian Bchron,not applicable,not applicable
508020,16410.0,118.0,351.0499999999975,Bayesian Bchron,not applicable,not applicable
508021,16433.0,108.0,354.0249999999996,Bayesian Bchron,not applicable,not applicable
508022,16456.0,100.0,346.0250000000015,Bayesian Bchron,not applicable,not applicable
508023,16478.0,95.02500000000146,334.0250000000033,Bayesian Bchron,not applicable,not applicable
508024,16501.0,93.0,313.0000000000018,Bayesian Bchron,not applicable,not applicable
508025,16524.0,95.0,288.0249999999996,Bayesian Bchron,not applicable,not applicable
508026,16532.0,99.0,274.9999999999982,Bayesian Bchron,not applicable,not applicable
508027,16540.0,101.0,265.0250000000015,Bayesian Bchron,not applicable,not applicable
508028,16548.0,101.0,257.0249999999996,Bayesian Bchron,not applicable,not applicable
508029,16556.0,100.0250000000015,247.0500000000011,Bayesian Bchron,not applicable,not applicable
508030,16564.0,99.0,236.0749999999989,Bayesian Bchron,not applicable,not applicable
508031,16572.0,97.0,228.024999999996,Bayesian Bchron,not applicable,not applicable
508032,16581.0,93.0,221.0250000000015,Bayesian Bchron,not applicable,not applicable
508033,16589.0,91.0,212.0000000000018,Bayesian Bchron,not applicable,not applicable
508034,16597.0,88.0,206.0,Bayesian Bchron,not applicable,not applicable
508035,16605.0,85.0,201.0,Bayesian Bchron,not applicable,not applicable
508036,16613.0,81.0,193.0249999999978,Bayesian Bchron,not applicable,not applicable
508037,16621.0,79.02500000000146,187.0,Bayesian Bchron,not applicable,not applicable
508038,16629.0,76.0,182.0,Bayesian Bchron,not applicable,not applicable
508039,16637.0,73.0,175.0,Bayesian Bchron,not applicable,not applicable
508040,16645.0,70.0,169.0250000000015,Bayesian Bchron,not applicable,not applicable
508041,16653.0,67.02500000000146,162.0250000000015,Bayesian Bchron,not applicable,not applicable
508042,16661.0,65.0,156.0,Bayesian Bchron,not applicable,not applicable
508043,16669.0,63.0,149.0250000000015,Bayesian Bchron,not applicable,not applicable
508044,16677.0,63.0,144.0,Bayesian Bchron,not applicable,not applicable
508045,16685.0,61.0,139.0250000000015,Bayesian Bchron,not applicable,not applicable
508046,16694.0,58.02500000000146,135.0,Bayesian Bchron,not applicable,not applicable
508047,16702.0,58.0,130.0,Bayesian Bchron,not applicable,not applicable
508048,16710.0,57.0,125.0,Bayesian Bchron,not applicable,not applicable
508049,16718.0,55.0,119.0250000000015,Bayesian Bchron,not applicable,not applicable
508050,16726.0,55.02500000000146,114.0,Bayesian Bchron,not applicable,not applicable
508051,16734.0,57.0,109.0250000000015,Bayesian Bchron,not applicable,not applicable
508052,16742.0,60.0,103.0,Bayesian Bchron,not applicable,not applicable
508053,16756.0,146.0,94.0,Bayesian Bchron,not applicable,not applicable
508054,16769.0,197.0250000000015,89.0,Bayesian Bchron,not applicable,not applicable
508055,16783.0,229.0499999999993,88.0,Bayesian Bchron,not applicable,not applicable
508056,16796.0,254.0250000000015,87.02500000000146,Bayesian Bchron,not applicable,not applicable
508057,16810.0,268.0250000000015,90.0,Bayesian Bchron,not applicable,not applicable
508058,16823.0,280.0250000000015,92.0,Bayesian Bchron,not applicable,not applicable
508059,16837.0,292.0,97.0,Bayesian Bchron,not applicable,not applicable
508060,16850.0,297.0250000000015,101.0,Bayesian Bchron,not applicable,not applicable
508061,16864.0,298.0,106.0,Bayesian Bchron,not applicable,not applicable
508062,16877.0,306.0,110.0,Bayesian Bchron,not applicable,not applicable
508063,16891.0,305.0,116.0,Bayesian Bchron,not applicable,not applicable
508064,16904.0,303.0500000000029,121.0,Bayesian Bchron,not applicable,not applicable
508065,16918.0,303.0,127.0,Bayesian Bchron,not applicable,not applicable
508066,16931.0,304.0,131.0249999999978,Bayesian Bchron,not applicable,not applicable
508067,16945.0,304.0249999999978,137.0,Bayesian Bchron,not applicable,not applicable
508068,16958.0,306.0,142.0,Bayesian Bchron,not applicable,not applicable
508069,16972.0,307.0,148.0,Bayesian Bchron,not applicable,not applicable
508070,16986.0,308.0250000000015,152.0250000000015,Bayesian Bchron,not applicable,not applicable
508071,16999.0,312.0250000000015,157.0,Bayesian Bchron,not applicable,not applicable
508072,17013.0,318.0,160.0,Bayesian Bchron,not applicable,not applicable
508073,17026.0,325.0,161.0,Bayesian Bchron,not applicable,not applicable
508074,17040.0,334.0,164.0250000000015,Bayesian Bchron,not applicable,not applicable
508075,17053.0,346.0,166.0,Bayesian Bchron,not applicable,not applicable
508076,17067.0,357.0,167.0,Bayesian Bchron,not applicable,not applicable
508077,17080.0,369.0249999999978,161.0,Bayesian Bchron,not applicable,not applicable
508078,17093.0,377.0,150.0,Bayesian Bchron,not applicable,not applicable
508079,17106.0,372.0,144.0,Bayesian Bchron,not applicable,not applicable
508080,17118.0,366.0,134.0250000000015,Bayesian Bchron,not applicable,not applicable
508081,17131.0,357.0250000000015,129.0,Bayesian Bchron,not applicable,not applicable
508082,17143.0,350.0,122.0,Bayesian Bchron,not applicable,not applicable
